Text,Class
 HowlHowl.....just a shame about the aircraft 😉,2
"Now that    are following meI feel like saying;
‘Membury Traffic.....hold onthis is Twitternot Safety Comm on 135.480😆",2
For those who don’t know(&amp willI shall explain why #naughtyboy with another photo over thecweekend.,2
_J Full of optimism this eveningOh well it is Friday!,2
_ I recall taking a bottle of Scotland’s finest for a friend at SHJan Indian gentlem,2
_ A very helpful &ampfriendly Russian aircraft engineer at SHJ handed me a bottle of Vod,2
 I used to😊,2
_ Ohone of those ‘holes in the walls’🤣,2
 Well it was never going to get airborne off the runwaywhich I think had a Para plane operating there.,2
" Reallyyou could have dialled the phone number if you didn’t believe me👏.
I went microlight flyin",2
_ThePilot Ohcharming 🙁,2
 Wellif you will throw the ball in there....😉,2
I wonder if _ThePilot will be ‘Beaveringaway on the script of the new book#aviation #Pilot ,2
Who needs Hushkits when you can probably still fly these #Boeings in some parts of the worldthey don’t need a con,2
Do I really need to explain Jet Blast and its inherent dangers#AvGeeks #aviation #jetblast #aviationphotography,2
The Ilyushin IL-76 advertising the Hotel was a well known attraction on the side of the highwaybut do you know wh,2
Photo from JD and as he put itbeen tasked with waking it up and taking it to the restoration shop ,2
RT A stunning image of the famous 'Dump-and-Burn'a highlight of any display that would have been given by a  General Dyna…,2
_J And a little sunshine too.,2
"Congrats to _RAMS  No.500🍻I just hope you did not make a rash decision and are going to ne bored to tear🤣
And",2
_ThePilot _J      At 450kts 😂,2
 _ThePilot _J     Really....since whenI neve,2
_mperman  Think the last time I was in a go-around was Air France A.320 into BHXI had joked with the C,2
_ThePilot _J      When converting to an Austra,2
" Luckily no great rush to be No.500!
I follow so fewbut those that I dolike a lot of other Aviator",2
Forgot the image  ,2
Seems like y’day when Follower 100 popped up  &ampwhilst it is nice to converse with many &ampshare the bant,2
Passed though Columbo on a couple of occasions &ampon the occasion I did not have the view from the j/ssaw theseA,2
_mperman  I wasas was friend in the front seatdelighted that he went around😉,2
Yesa long way down to that part of the coastProbably a fortune in Tolls these days tooMust look for photos from Tyabb.,2
Wellwhen you see a Husky at Kyneton the CT.4 and on a previous visitthe Erickson Skycrane at Essendon,2
High on the approach into this fabulous QLD homesteadI was in the back seat of the 206Home of the Globe Swift -,2
Back up in QLD  _mperman at Maroochydore on the Sunshine CoastWould love a holiday home out near the b,2
Looking down on Tooradin which you may know _mperman  &ampthe Arrow at Pt.Cook on a Round the Bay day out ,2
Some from AUS trips over the years _mperman  The Ryan2019 at Caloundrahaving seen ot at Oaksey Park,2
 Italian Style👌,2
_mperman        ,2
"  Wellthat is some comment to read.
No.10 Course 1951.
He returned to NZ after the",2
    Steadydon’t go over doing it on your first day back!,2
  I just Googled RAF Collyweston as had no idea where it was....spotted a photo😊,2
  I can’t believe where you guys find all this stuff....mind you I am too lazy or per,2
  I should just hand you the Logbooks and you can hunt down photos of the lot!!,2
 Wowvery niceCroatian?,2
_ThePilot   Not sure if it applies to this Vega Gullbut he did fly Miss Jean B,2
      _official _Flying Yesmy pas,2
      _official Lovely approach over Blithf,2
      _official Noabout 15-20 minsWent,2
 _mperman       ,2
 _mperman       ,2
 _mperman       ,2
      _official What a Star RobI have act,2
    _mperman _HeriMuseum Funnily enoughmy father went to,2
 _mperman       ,2
_mperman        ,2
 You canhowever decision has to be made before passing the Eden Rock Hotel seen right side in ima,2
 Beats me how that was going to get far on patrol on one engine and where were the ‘storeskept?,2
 _mperman       ,2
 _mperman       ,2
  I thought Race &ampRetro received a Stearman in lieu from the MuseumAnyway it has now be,2
_den_hartog      If I responded to that GifI,2
_den_hartog      Read back correctExtraordina,2
 _mperman       ,2
   Heand They are!,2
   One of my God Fathers was Saunders Roe’s Chief Test PilotHe was on sa,2
   Thank you ALL👍I called Cosford to fly in b4 you know whatHowever th,2
  Oh WowThank you.,2
 _den_hartog     Awwwere you doing to struggl,2
" _den_hartog     Yes thanksYou too I trust.
I",2
_den_hartog    Heyone of the Spitfires delivered to RNZAF 485 Sdn is st,2
_den_hartog   And when one is not being sponsored by the military or airlinesthe,2
_J  Just saw that on the BeebThat Dash must have been sliding along on a collapsed nosegear to get under that low down!!,2
 And what reg did that Carvair start life off with(and not DC-4),2
_den_hartog   You’re kiddingSeems a long time ago when I started on my first.....,2
 I dunno 😉,2
_den_hartog   I just started my third Logbook this weekSeeing as the 2nd dated fr,2
"_den_hartog   I’m guessing it is late at night in your current location?
Any idea w",2
"  _Luscombe  I wonder what the forward visibility was like taxiing an Athena?
Not great!",2
   _Luscombe Thank youAn interesting read and I had no idea we had the,2
Today’s Logbook entryHaving informed pilots that my father flew JunkersMe 109’s &amp(there’s anotherduring WWII,2
  _Luscombe  The Tucano of its day!,2
I was hoping  would have a new thriller in the shops by now as running out of ‘good reads’I could,2
 _Luscombe    My father only flew 578 just before it was scr,2
_Luscombe    You are obviously an Authority on the DHC-2👌,2
Ahhh you are too kind Dave ,2
#Dontrushchallenge JackBump and I are in there!Thank you to all our key workers Donations for all amazing k,2
 Definitely!,2
"RT In #aviationwe truly love what we do

Let's support our colleagues around the globe during these difficult timesPls post a…",2
Happy Birthday Captain DaveEnjoy the sunshine with your familyhope your wife bakes you the BEST cake,2
"RT _briggsBeen a while since I last flewLove being at home with the family but would like to get back to work at some point.
I got…",2
 Thanks you!,2
 NoI am expecting baby number 2 in August 😊,2
 NoI am expecting baby number 2 😊,2
This Popped up on my phone this morning from my Easyjet days and made me smile so thought I’d sharesending lots o,2
Speedbird-Z A new student website to showcase the world of aviationto help you build your understanding of our,2
 Happy birthday Helen 🥳,2
RT This isn’t my diagram but I’ve seen it posted by a few people nowExpresses how the aviation community should and hope…,2
Back in the game with this gorgeous bunch today We are at HQ recruiting pilots for the A320 campaign which is cur,2
RT _AirwaysWith just 7 days to go until our fly by with  at see how their pilots fared swapping a 2-seat…,2
 My super cute niece and nephew 🥰,2
Super proud of my friend Iris 👩‍✈️I will definitely be tuning in tonight'Inside the cockpitwith easyJet's f,2
 _Airways 🙌Welcome 😊👩‍✈️,2
  Very cool👌,2
 Definitely in cake!🤣👌,2
Leaving lunch with some very cute pressies from the team THANK YOUWe haven’t quite finished working yetbut wa,2
_adam Yeayyyyyy...congratulations 👌,2
Nice to see ,2
 Hope so🤣,2
Happy international women’s day everyoneI take my hat off to all those working mums who manage to continue to be,2
 You two!!!👌,2
 Ohhh good luckLook out for my brotherhe has a course in the summer I think!!!!,2
 You go girl!!👩‍✈️,2
 Thank you 😊,2
Oh how I miss this office 👩‍✈️Exciting times on the ground though as the recruitment team launch a Newly Qualifie,2
👌Congrats James,2
 _Airways Keep your eye out for a FANWould be to have you on the team 👌😁,2
@_FaisalArief _Airways As long as you can convert your license to an EASA one and have the right to live an,2
Off to Abu Dhabi today for a _Airways recruitment road showsee you there if you are planning to attend 😊,2
RT Aviation Minister Liz Sugg speaks  Maternity Pay Parliamentary Receptionencouraging industry to continue…,2
I spent yesterday evening at Westminster supporting the launch of a parliamentary campaign for fairer maternity pay,2
 Gaw-jus 😍,2
_airways #Pilot #recruitment roadshows will be taking place in Abu DhabiGatwick Manchester throughout F,2
RT  I think this may make you smilefits perfectly with your philosophy that anybody can be a pilotIt’s ability…,2
 Oh I Love itThanks for sharing 👌😊,2
 Look how gorgeous he is though ❤Hopefully it’s just a phase..🤞,2
 Oh no  😕Poppy is always in her crate whenever we go out I don’t trust her at all not to destroy the,2
_Airways have opened recruitment campaigns specifically for B777/787 rated and A350/A380 rated pilots today,2
 Thanks!,2
 The photos were taken a few months back 😜!,2
Behind the scenes at a photo shoot..Channels Editor Duncan really went the extra mileby squeezing himself in be,2
Doing my bit to help BA promote a new transfer service#pilotlife ,2
 Yes I will have a return to work course not sure exactly what that consist of yet👩‍✈️,2
Working ground duties today with the lovely  👩🏻‍✈️👩🏼‍✈️I miss flyingI miss jetting off to sunny d,2
Take off into 2019 with confidence and lovewishing you all a happy and successful 2019 ✨Picture is of me taking o,2
 Gorgeous boy 😍🐶,2
 AbsolutelydefinitelyMerry Christmas  to you all 🐶🎄❤️,2
 gorgeous!!!,2
_Walker hope you are enjoying your retirement Captain 😊,2
A very Merry Christmas to all flying crew working over the festive season🎄Pic from Christmas Day last yearflyin,2
Santa will be briefing his approach chart over the next couple of days 🎅😜#avgeek #pilot #flying #christmas ,2
Happy birthday 🎈,2
    _Airways Can’t waitAll tuned in...😝,2
 Have a wonderful time!,2
Caption this Bless her heart ❤️..#labrador #puppy ,2
Had such a great weekend tagging along with one of my besties on her trip to Miami ☀️🏝I miss flying and my old li,2
_Tredwell I guess it’s not everyone’s cup of teabut It made me smile 😊,2
_T11 sure😊,2
 Thank you!Very kind!,2
 Gorgeous 😍,2
 Haha thanks Captain 😊!,2
Evening allif you are interested in my pregnancy journeyI will be sharing posts on a new Instagram account I ju,2
Thank you for all your congrats!Totally blown away by all your love and kindness..I will keep you updated wit,2
 Thanks Robbie 😊!! Miss you guys already..✈️,2
 Thank youAt the moment I am working with the recruitment teamI will get simulator training when I return to work 👩‍✈️✈️,2
_514 Gosh I am not surethat’s at least a year awayI will document when the time comes 😊,2
 hope so!,2
 Looks great 👌👌,2
 I can only imagine!!,2
 Yes it’s company policy ✈️,2
Sooo...I haven’t been flying recently as I have been busy growing a tiny human 😍We’ve had our three month scan an,2
RT Female pilotsWhich airline has the highest number,2
 It wasn’t me either...I know nothing about what happened at the mobut I am sure my colleagues did a fantastic job ✈️,2
 Oh no....Monty 🙈,2
 The Airbus broomstick everytime 😍👌🧙‍♀️,2
"Happy Halloween Couldn’t resist reposting this from last year 🤣
#HappyHallowen #pilot ",2
 Yeswhilst the Captain was on his break!,2
 The Captain was taking his break 😊,2
Flying home for the weekend is the best feeling 😊🙌👩‍✈️#Pilotlife #A380 #pilot #flying #avgeek ,2
 _Airways Keep an eye on BA’s LinkedIn I will try to post the next one on here too 😊,2
 _Airways Thank you!,2
 _Airways Keep an eye on BA’s LinkedIn I will try to post it on here too 😊,2
 _Airways Thank you!😊,2
 _Airways Inspiring both girls and boys is the aim!😜,2
Happy Monday TwitterSnap of the _airways mobile simulatorwith me guiding a budding young aspiring pilot,2
_walker_85   Go Katie 👏🙌,2
 _Airways I switch to flatter shoes when flyingI find it easier on the rudder pedalsI know som,2
The  Virtual reality headset was impressiveI really felt like I was in the cockpitvery clever 👏,2
 Love him😍,2
Been talking to aspiring pilots this evening _airways HQ so nice to have the female pilot workforce so we,2
At  todayVery cool place for kids to experience a variety of careers...including being a,2
 ThanksIt’s called Sapphire salute from  😊,2
 Wasn’t meGreat shot though 😊,2
The best thing to come home from work to (except my husband of course 😜Poppy is now 14 weeks oldshe is growing,2
 nice to see you today 😊,2
  We have a similar set upPoppy loves going to Doggy day care 😊🐶,2
Monty and Poppys play date 😍!Thanks  for a lovely afternoon #girlswhoflyandhavegorgeousdogs,2
 Yesmore so when crossing the Atlantic👩‍✈😊,2
 Must haveI don’t remember BABAN 😊,2
 Just flying the flight planwe were on time with a good tailwind ✈️,2
 doubtfulwould be a little too close for comfort!,2
 Ohhhh interesting!😊👌,2
_Walker _Airways You’ll be missed Colin...😊,2
The lovely Holly flew #PrinceWilliam this week looking good 😊👩‍✈#A380 #pilot #EndWildlifeCrime,2
Landing the A380 using the Back Up Speed Scale (BUSSa system available to pilots after an unreliable airspeed e,2
 Love to😊,2
 Have you sent him to training schoolwhich one did you useHe is adorable😍,2
   Yesjoining the air cadets is a great idea 👌,2
_pomorska Not me...sorryHave a great flight 😊,2
 Amazing!!👌,2
_Assistant  are my fav!!,2
 Thank you😊,2
Shameless flight deck selfie 🤳Why isn’t the headset microphone near mouth you may thinkThat would be because I,2
Thanks for all your suggestionsGoing to give Ozark a try firstseems to be popular with you guys!😊,2
Looking for a new Netflix/Prime series to get my teeth into...any suggestions😊,2
       Not mehave a fab flight!,2
   Thank you Emily!!,2
 Haha just confirming our taxi instructions I think!!,2
Love theseespecially pic number 3That’s definitely me😊👌👩‍✈,2
  Not this timewas rainy this morningSo soin class and shopping for me😊,2
It’s me!!Great pics again..Thanks so much Kent ,2
 Love this Helen😊,2
RT Ever wondered how big an A380 wing isWell here's me attempting to reach up to the top of a wing route from one of th…,2
_briggs  Good knowledge Kev👌,2
RT I'm guessing the roads around Heathrow Airport were named by meteorologists..,2
_Walker   All the bestEnjoy your retirement 😊,2
 The ground managers mainly 😊,2
 Wowgreat news MarkCongratulations 👌,2
After landing we complete our checksthen there is a hive of activity as the ground teams prepare everything for t,2
When you get to see your besties briefly before check in to give them a big hug and wave them good bye as the jet o,2
 Awww beautiful doggie 🐶,2
 Awwww look!😍,2
_drybey _gh Gorgeous!!!,2
This was the best landing day ever!!Picking up adorable little Poppythe latest addition to our familyShe has,2
_de Not me this timeenjoy your flight!,2
 Ahhh...missed yawe are already home!,2
 loving your work!!,2
 Isn’t she great 😊,2
Yesterday’s post flight selfie after a great trip with this lovely Captain👩‍✈️👩‍✈In the words of one of our pas,2
_Neilson Yes it’s a brilliant cityI wish I had more time thereCan’t wait to go back!!,2
 WowGreat picture 👌,2
First time in #Chicagohad to visit the bean thought the lovely random person taking the photo had finishedso,2
  has to be 15!,2
 Ohhh nicehave an amazing time!,2
 BrilliantCongratswhat an amazing feelingReally happy for you!,2
 _Airways Thank you 😊,2
10K insta followers and 20K twitter followers on the same weekendWowthank you so much for your interest in what,2
 The 31 to HKG ✈️,2
That sun...WOWSo bright at 00.50 London timeheading east in Kazakhstan airspace last night..sunglasses requir,2
For anyone who fancies a career in Air Traffic Control...I have a lot of respect for these guys and girls 😊✈️👩‍✈,2
  Absolutely This clip made my day!,2
Amazing footage of my very damp take-off from LHR 6th June LHR to PVGThank you  ,2
"  Thank you so so much This is amazing best footage of ""meever!",2
_Buddha   YesWe have 7 pilots on the Shangai 3 operate out whilst 4 rest an,2
   We have windscreen wipers just like a car so it's fine!,2
_NG 🤣🤣there was a bit of turbulence Not that bad though!,2
  How can I save this?!,2
  OMG THIS HAS LIFTED MY MOOD RIGHT UP!,2
   Oh no wayCan i see this anywhereI was pilot flying!,2
How many more of these views will I be privileged to see Many more over the years I sincerely hope.,2
Off to China once more for supplies As always extremely thankful to be able to fly during these challenging times,2
"I should really dust off my DSLR for this sort of stuffNo excuses these days really are there?!
.
#iss #space",2
"West vs East.
.
.
.
.
.
#contrails  ",2
RT This sheep escaped a farm and spent 6 years in the mountainsduring which time he grew 60 pounds of woolWolves tried t…,2
I surprised myself and wrote a little poem after helping crew a cargo flight to Beijing for NHS supplies,2
HAPPY BIRTHDAY CAPTAIN TOM!What an emotional start to the dayI'm finding that tears do come more easily these,2
This morning's workout brought to you by my awesome coach  &ampthe fab equipment on loan from,2
  Thank you A difficult day for sureWine is helping!,2
"Feel good vibes today I was expecting rain but the sun is still shining!.
.
Random day of doing random things tha",2
"Happy World Pilots Day folks!.
.
Instead of flying I'm going to go for a walk and eat cake!.
.
Sending all the love",2
Today I did a thing!The thing was a kick up against the wall!I've been following _handbalancing cou,2
"Here's my little contribution to the BA female pilots""Don't RushchallengeA week in the making many of the g",2
RT _pilotsBA female pilots have taken inspiration from the Don't Rush Challenge to thank the NHS and Key workersThey are hoping to r…,2
This is the previous photo I posted but in video format I thought the still image was beautiful but somebody on t,2
This is the previous photo I posted but in video formatI thought the still image was beautiful but somebody on tw,2
"Missing views like these!.
.
This image was taken only 4 days ago on our flight back to LHR after only 2 hours on t",2
  _Airways   I love this🤣,2
RT Really cool to see one of my Jack House paintings on  this morning  Great interview   and g…,2
 1000ftThat's the standard vertical separation.,2
"Yesteday evening I landed in LHR after spending 24 hours on board one of our B777-300 aircraft.
.
We left Tuesday e",2
"I am privileged to be part of an amazing crew taking a 777-300 to Shanghai to get valuable cargo for our NHS.
An",2
"Happy Easter from shesgotbunnyears Hope you all have a fabulous day

View this post on",2
LOVED making my neighbours day today!Happy 96th birthday Nora!Sorry about the singing everyoneI'll stick,2
"HAPPY 96th BIRTHDAY Nora!.
.
What an achievement My lovely next door neigbour Nora is celebrating a monumental mo",2
Throwback to the days leading up to our last festive seasonwith only a few days before Easter it's a truly differ,2
"Current reads keeping me sane!.
.
I normally have a couple of books on the goand also an audiobook toomy curren",2
_smet 🤣🤣🤣it's bloody lovely hehe,2
So many birthday messages Thank you all for the love on this my special dayYou've put a smile on my face..one,2
"Post solo walk snackage!.
.
Here we have a smoothie bowl made with _liberate motivational shake with bananas a",2
"Never a truer word spoken!.
.
Uncertain times for my aviation family but as it's totally outside of our control let",2
Today myself and some very good flyer friends spent the day with the  display team at RAF Scampton in,2
Good morning everyone I'm back for a couple of days to share with you a super exciting excursion with some of my,2
"Off to Boston again!.
.
Follow me on  BA239 ",2
Off to Boston this evening and planning on visiting Salem tomorrow!Any tips on the best things to do thereHit,2
 No Not bid for a move off the 777 yetI'm really happy where i am!,2
     It's a brilliant and modern aeroplaneProps make the,2
Done and dusted for another 6 months 8 hours over 2 days in the simulator practising unusual and emergency situat,2
 Yes i went straight onto the 777 from the Q400!,2
"Boeing 787 Dreamliner coming home from Durban earlier.
Maybe one day I'll fly this beautiful aircraftbut for no",2
"Purple Dash 8 of  just about to touch down on 27L at  .
I have nearly 6500 hours flying these",2
"Fuel for lower body day!.
.
It's 9 weeks until I compete in my first fitness model pageant so my preparation for th",2
"Boston that's a wrap!.
.
Thanks for being a fab city in which to spend quality time with my folks..and you stayed",2
"The beautiful southern coastline of Cape Cod!.
.
It was a bit misty when we visited here hoping to catch a glimpse",2
"Precious cargo on board today!.
.
Excited to be flying my lovely parents to Boston Massachusetts!",2
"Off to Boston Looking forward to a tea party!.
.
Follow me on  BA239  ",2
"Tomorrow I'll be back in the skies and in the back will be some very special ""cargo""😛👴👵.
.
Taking my parents with",2
"Totally stolen pic from  and her #tbt last year's unveiling of one of the retro 747s!.
.
How was t",2
I'll be back to work on Monday with 2 very special VIPs on board I'm off to Boston with two of the most important,2
  Can't believe this was a YEAR AGO!,2
"Creamy almond milk turmeric latte looking out from my lush front room windows Chill out at its best!
.
I have a f",2
"Good evening Houston!.
.
My second home from the air after departing Austin last night.
A spectacularly clear and",2
  Not been there yet but want to go!,2
  I was on break in the bunk then!,2
What is this magic?!Someone best us to it...contrails ahead of us on our way to LHR this morning,2
 We had a relatively smooth flightTotal turbulence only around 10 mins worth.,2
 Nice and smooth.,2
 NopeNot really but if you can see ground features you can appreciate how fast you really are!,2
Nothing compared to my collaguesexperiences during Storm Ciara but a pretty impressive groundspeed for us last ni,2
"Being sent home early Not wanted in Texas obviously hehe!
.
Today's flight was supposed to be on a 747 but they c",2
"A very very northern route today took us right over the top of GreenlandHere is a bit of it.
.
You'd think flying",2
"Texas y'all🤠.
.
Follow meif you want to on  BA191  ",2
   NoMy friend.,2
    They deploy automaticallyYou can reject a landing any time before reverse thrust is selected.,2
   Not yetThis is a rejected landing and we practice them in the simulatorJust,2
  My friend was FO on that.,2
 Channel Islands (Jersey AND Guernesyin the Dash 8.,2
  It's a lamp shaped like a dog with a cone on it's head!,2
  Was this the Abuja?,2
Getting my geek on doing simulator study and watching all the fun at _airport courtesy of  happil,2
"I was on the telly again last night!.
.
Practicing for today's World Champion beer mat flipping contest down here i",2
"RT Gentle reminder:
Correlation does NOT mean Causality
#Science 
",2
 I was stood up and I tilted the cameraIts all about persepctive!,2
 🤣🤣no he is in uniform!,2
Amsterdam from above on our way from BOM to LHR ,2
"38000ft above Amsterdam.
.
Here we're around 45 minutes from landing at LHR and overhead Amsterdam in the Netherlan",2
"After this unexpected extended layover it's time to head back homeOvernight flight..see you in the morning!.
.",2
 Wouldn't call it a masterpiece..it's blurred haha but i still liked itIts with my phone.,2
 Didn't pack kitUsually no time on the short layoverFlight home delayed so popped out!,2
_amengual I didn't pack gym kit as usually the short layover doesn't allow itI feel lost but it's a forced r,2
"A grand day out!.
.
The Gateway of India..built in the memory of the visit of King George V and Queen Mary in 191",2
"The Gateway of India at a stunning time of day!.
.
Not sure if I took more photos or more photos were requested of",2
"When your return flight from Mumbai is cancelled and you have 36 hours in the city..what would you do...?!
.
Well",2
"Early morning vibes!.
.
The body clock isn't thanking me right now but my eyes are full of appreciation for this st",2
"LHR to BOM.
.
Not been here for a loooooong time Almost feels like a new destination!.
.
Follow me on",2
 Yes of course!,2
"What a fabulous evening dining and drinking cocktails with the 2 Marks!.
.
Burns Night festitives with wonderful fr",2
***SUNRISE OVER HAMPSHRIE**While you were sleeping..,2
"Good morning Hampshire &ampThe Isle of Wight!.
.
The sun was a little higher when we reached the next county along!",2
"Good morning Poole Harbour!.
.
Being delayed out of Bermuda was almost worth it for the spectacular sunrise along t",2
Time to leave this lovely place and head back homeThanks  for a great evening and I hope to be back so,2
A tad on the breezy side todayCould be a blowy departure from BDA this evening ,2
 I knowI should say something really!,2
As hotel room views go I could do worse ,2
  We got a nice shortcut at the end!,2
"I won't get lost!.
.
Off to a fave..BERMUDA!.
.
Follow me on  BA2233  ",2
  NoHe's a health and fitness superstar!,2
"Story to follow😁
.
 .
#cfd #jamessmithacademy #notadietbook  ",2
_collas Hahaha yes it doesIt's movement!,2
"A lovely way to start the morningcoffee at my fave little riverside cafe.
Looking forward to another day off ca",2
"Yoga for children...and big kids too!.
.
Lush time being bendy (NOT!alongside the very talented (and cute!Tor",2
Like the contrails of an aircraft at altitudeBut just the natural cloud layer and it's reflection this morning on,2
"Two seasons in one day?.
.
Frosty on the right in the shade but the sun warming the riverbank on the opposite side.",2
"Good morning Dublinit's going to be a beautiful day!.
.
✈🌒🌚⭐🌞❄ ",2
"IAH to LHRNice and quick flight time of just over 8 hours..hopefully!.
.
Follow me on  BA194",2
HoustonSurprises around every corner!Found this amazing waterfall artwork on my walk back from the gymGot a,2
  48 hoursish.,2
"Back to my second home!.
.
Follow me on  BA195  ",2
 Steps to success by Paul Pritchard,2
 Yea I've done it a couple of times.,2
Timelapse of sunrise whilst we cross the Atlantic from Nassau to LondonSlowed down a bit in comparison to the v,2
"Here's hoping it's sunny back home too!.
.
Follow me  BA252  ",2
"When you wander off the beaten track you come across wondrous things!.
.
Just a short detour from the hustle and bu",2
"If you have a free day in the Bahamas what would you do?!
.
It was too windy today to go out on a boat trip so the",2
 _UK_GB Don't knowHaha not a 747 or A380 or A340!,2
_UK_GB No we don't know what the airline or aircraft type is unless uppit recognise it when they fly pastAl,2
 NopeOne day off then back to LHR.,2
 Sometimes if we're directly above or below each other we flash our lights frantically to try and get a,2
 There is a chat frequency where you COULD say hellobut you wouldn't know which aircraft you were addr,2
"Ia that another aircraft I see contrailing below us?!.
.
Actually it's our shadowThe sun is to our left and is hi",2
And another one,2
I AM SUCH A GEEK!i never get bored when I see other aircraft flying around when I'm in the cruise at workI'm,2
Back in Nassau and the moon is rising ,2
"I just can't get enough Back to the sunshine for me and this time I get a full day off there too!
.
Follow me on",2
"Time to leave the warm sunshineuntil Friday when I come back!.
.
 BA252  ",2
  Not meI'm on the 777.,2
"Need to warm the cockles up a bit!.
.
First trip of 2020..Bahamas will do nicely if just for 24 hours!.
.
Follo",2
   Manchester to Glasgow.,2
   Nope but an engine did fail on me once!,2
   Awww thanks guys!,2
 13 years cimemrcially20 years since my first lesson!,2
"NYE _torquay_marina  style!.
.
In Devon they have exotic creaturesSeeing in the New Year with Snow White th",2
"2009 vs 2019!.
.
A whole decade has been and gone How did that happen?!
.
Thank you for following me over the las",2
"That's a wrap 2019?.
.
A cloudy yet stunning view of my last flight of the decade In this photo I'm in the left h",2
"Last flight of 2019!.
.
 BA256  ",2
"My #bestnine2019!
.
Typically mostly aviation-themed here of course with just one fitness photoshoot throwback gett",2
"Curry for Boxing Day!.
.
Follow me on   BA257  ",2
"Merry Christmas everyone!.
.
May your day be merry and bright!
.
🎄🎁🎈🎄🎁🎈🎄🎁🎈🎄🎁🎈 ",2
"On Christmas Evein Pengewe paint our nails all sparkly!.
.
Here's wishing you all a fabulous Christmas evehop",2
"Flying home for Christmas!.
.
 BA190  ",2
Hey y'all fancy a fandabbydosy night out in Austin?Get yourselves down to  on 6th Street for,2
"Crew night out!
.
#singaloudaustin  ",2
 No it's a selfie!,2
"A bit of festive cheer on our flight to Austin!.
.
It's such a treat to be involved with flying so many people to b",2
_paul Ordered!,2
  Indeed it was hahaWe had a slot and just sailed right by 😁,2
"Off to my second Texan destination this Christmas Austin here we come!.
.
Here's hoping for a good crew who fancy",2
"It's beginning to look a lot like Christmas!.
.
This nutcracker chap in HoustonTX is made entirely of flowerspi",2
"Not your average trip to the restroom!.
.
This is the corrdidor to the very funky lavatories at .houston which",2
"But first..COFFEE!.
.
Actually this isn't the first thing I've done today I've clearly got dressed and made my",2
"Back to work today and my usual haunt!.
.
 BA195  ",2
Above the clouds!Playing around with a little app to add motion to pics..loving the effect so far!.,2
 _Airways I grew up in Horwich!,2
"Chuffed to bits to meet fellow Boltonian Mr Vernon Kay at the _airways #flyingstart ball last night!
Raisin",2
Damn those engines getting in the way of my view🙄😂I never EVER tire of the approach into LHR whether I'm flyi,2
"Happy Glűhwein!.
.
This makes me happy ",2
"A little solo trip away.
.
This time I'll be sat in the back ",2
 I'm on my BGI layoverFly back tomorrow.,2
 It's seniortiy based and for a long haul command I'm looking at several years..probably around 15!,2
 Afraid not I'm on leave!,2
 Oh how utterly annoyingThat must have been a real disappointmentIt would have been great to be a B,2
"My day job...and sometimes night joband sometimes days-on-end job!.
.
But it's an amazing jobone I've worked ve",2
"This time I get 48 hours there and plan on sitting on my bum a lot(In between the gym of course 😜)
.",2
This is not Amsterdam ,2
"Utrecht.
.
StMartin's Cathedral on a cold and crisp morning.
Popped over to The Netherlands for 24 hours to spe",2
"Welcome on board BA190 from KAUS to EGLL.
.
  ",2
"First of several Texan adventures in the next few weeks!
.
 BA191  ",2
 This one was 24 hours.,2
_seto Didn't feel any differentI spent 4 years in the left hand seat as captain in my previous airline!,2
_seto The Capt was on rest at the timeI was the third crew member so I occupied the seat of the pilot on res,2
"Chasing the sun!.
.
Sunrise from 39000ft yesterday morning at 0930.

We're still in Oceanic airspace here heading",2
 This is the UK!,2
"Chilly afternoons on the river.
.
This afternoon I took myself for a stroll along the river after landing earlier f",2
"Back home to the UK.
.
 BA48  ",2
 I know It's just what we say LOLYou could have the same argument for insurance..fully comp...?,2
 You just doI also write it down infront of me on a bit of paper..especially if the callsign doe,2
 I agree!,2
 The explanation is clipped on TwitterYou can read the full details if you follow the link to instagram.,2
"""Delivery helloSpeedbird 49stand 545 with PDCinformation delta QNH 1002 fully ready"".
.
This will typically b",2
"Bit of a change from the Caribbean for me todaysomewhere a little on the cooler side but with good coffee!.
.
Fol",2
Here is a great little thing from  taking you through a flight from Heathrow and the chatter on the radio betw,2
