Text,Class
  Hi NikhilI don’t understand your question.,2
Wow  this is on my bucket listI’m am totally in awe of these amazing creatures,2
Little plane down outside big plane factorIt looks like a SF260Glad everyone is ok,2
_W_Gordon I think it’s a scarf.,2
 It was clawing it apparently if you listen to the audio.,2
_melahowe  It’s ace.,2
_melahowe  I’ve not had time to explore yet but plan to do so next year perhapsI’d also like to visit Jerusalem.,2
_melahowe  YesA lovely day trip to the sun 🌞,2
Any one  looking to make a moveI know the leadership team at Leading Edge and they’re a great organisation that’s,2
 PainlessThe way we like it.,2
"_beard   The Herc certainly couldn’t do 11 hours at 10,000 ftIt was also pressurised an",2
A lovely view of one of the Greek islands yesterday morningJust that little bit of cloud spoiling an otherwise cl,2
 _rick I’d love that.,2
   I haven’t done any for a whileMust get a few in the bag for ,2
  Jumbo probably,2
Tragic news that this dedicated special constableResham Singh Nahalhas diedA dedicated voluntary officer that,2
 _rick I’ve got FOMO now!!,2
  That’s really funny.,2
  _Chair    I’m great a making a brew.,2
 +1I know an entire team that would assist.,2
When I was a youngster I loved a toy called a kalidescopenot sure if they’re still a thingI saw the inside of t,2
  I think the most popular config on the 744 is 299 total (lots of business seats)But a few are,2
 The aircraft I did my first IRT inLoved flying G-HONG &ampG-KONG.,2
 Happy birthday John.,2
  Not nearly this big.,2
 Bugger.,2
  A famous story and the flight attendant only recently retired from BA I believe.,2
 A few hundred dollars!I am uniquely positioned to take it off their hands😂😜,2
 Looks like some sort of D Day markingsNever seen that before  may be able to help.,2
  A350 is much quieter.,2
   The 747 is iconic and a real stick and rudder airliner of a bygone ageIt will always,2
  Not sure.,2
  Yes totallyThe first jet I ever flew was a 747 and when the RB-211’s spooled up on my first depa,2
 _winginit I landed there a few times when it was still RAF ManstonIt was the only place in the,2
  Correct.,2
It was only yesterday that I realised just how big the  #A350 actually isAs a pilot we normally just get i,2
_HQ   I am glad to hear itI did a lot of work with Jeanette’s predecessors on,2
 Re used.,2
A new #wingfridsy picture from me this week  as I’ve actually been flying 😳Did you know that the exit door,2
 Definitely himWe cut him up twice whilst taxiingI actually commented on his Big engines🙄😂,2
 Like it 👍🏻,2
Fancy an actual piece of a 747 These are the purveyors of the weird and wonderful world of #aircraft up cycling,2
Can any help me by telling confirming what challenge was accepted 🤷🏻‍♂PS it needs a wash #AvGeek #Boeing #B747 ,2
 I was just ahead of him at the holding pin to I thinkI was in the big shiny Airbus😂,2
 _liam  Stability and airflow alsoThe airflow disturbance give a greater spread of retardant.,2
 NoDo not.,2
 Folding front seat 🤷🏻‍♂️,2
  Not exactly trueThe level of filtration and size of filters is away above that of the operating theatre.,2
   What was it Stu?,2
_ThePilot  _J   sex tips or writers block tips 🤷🏻‍♂#ConfusedOfScotland,2
   As they have 4 runways (2 pairsthey will switch when the wind gets up.,2
 _bond  I flew the 747 for 13 years and crossed over in October.,2
    Spoilers always armed for departureThey come up automatically,2
Interesting...,2
 You like tonic?,2
    I knowI do ok with interests away from aviationJust don’t tweet about them.,2
     _Airways YesStraight back.,2
    I have lots of interests thanksFlying sadly has become more of a hobby recently.,2
_Angry   _n_P It’s just a chair in a quiet room,2
_Angry _n_P   Then the employer needs to provide you with oneThey have a duty of care to,2
_man_LD  Totally understand that but when people are being manipulated privatelythinking it’s metha,2
 _n_P  We provide rest pods at work so people don’t have to drive home tiredIt’s there as a,2
  TD!The turbo must’ve helped,2
_pio     ExcellentI’ll smile and wave ,2
  Some early adopters where they have had an aviation input#wecops,2
  I wrote a controlled rest policy for a forceI think  may have a copyI’m always happ,2
 CorrectWe recognise the value of matching them to work patternsIt reduces corporate &ampindividual risk#wecops,2
   The ideal nap should be no longer than 30 minutesLonger causes sleep inertia a,2
  Fitness helps but actually doesn’t do much to impact the circadian patternsThe challenge is th,2
 Not just the in cockpit fatigue management but matching work patterns to avoid the window of circadian lo,2
  We take into account circadian rhythms when planning work periodsSounds difficult but isn’tW,2
    I wish.,2
 It’s very interesting that policing doesn’t manage fatigue in a proactive way like aviationIn many respec,2
    NoFreighter.,2
_reiter    No charts I’m afraid as it’s worked out by an Airbus app.,2
_reiter    Afraid I can’t as it’s company stuff otherwise I wouldSorry.,2
    You read my mind,2
    NopeI wish.,2
    Can’t select itGot a handsome bloke in there though,2
    Bit old for that.,2
    Nope,2
_reiter    I have the real data👌🏻,2
    Nope,2
    Nope,2
_carrivick    Ohh no.,2
    Nope,2
    Nope,2
I’ve been doing a spot of practicing on  in their  #A350 for a little outing that I’m off on,2
_b0urn3  I have alluded to it in this thread.,2
  Thank you Philip.,2
  Argosy perhaps,2
    The CPDLC route upload completely stops this nowThe route is,2
    The took out the automation and didnt have the SA to notice th,2
    I would disagree slightly with youI have done all of those s,2
    This is why maximum use of automation is the normYou have mu,2
  Is that not the PacificMy bad if it isn’t.,2
Love this daprture from That blue ocean ,2
_2002 I’m not actual getting too much crapIt is the poor people who are literally being duped that i feel,2
   I think the unique thing about SFO is the distance between the runways.,2
 Is this a modelAnd NO.,2
_b0urn3  Sadly yes.,2
_bond  Me eitherI’m not George Clooney by anyone’s standards.,2
 I did think about that.,2
  I think they say “if you can walk away from it unscathedthen its a good landingif you c,2
  With 3 decades of flying experience I made a mistakedue to a combination of environmental fact,2
_uk _al I am no saint and have done many similar things in my previous career in the military.,2
_uk _al Whether this is authorised or signed off by someone in the airlineI still think this,2
 Not strictly trueIllegal to do so without permission of the airfield operator and ATC.,2
 Completely untrue.,2
 Sadly this is real.,2
 From the pilot....I have no idea.,2
_em No they will layover.,2
_UK   100I think it would be a great video as wellHow’s your camera work😉,2
  I think it was just a heavy touchdown.,2
_UK  They didnt even have the engine spooled up and they were off the ground!I love the blende,2
  It looks like it’d stopbrush itself downand taxi to the terminal!Russian Hard.....,2
Holey Moley!I have had a landing recently that was similar to this before  mentions it!Thankfully ever,2
 Devils work.,2
_er No idea 🤷🏻‍♂honestly if you’re going to pick a face.....don’t pick mineI’m not even on my own list.,2
_clayden YesTwice.,2
_sat   It’s really old Simon.,2
  Totally disagree.,2
_kiwi_G_xx  I think they’ve stopped that,2
  Not that I’m aware.,2
  I reckon it’s a go around due to a RA.,2
 Argentina 🇦apparently.,2
  Airshows off of the ‘70’s.,2
_britain That’s what I thought!I woudl not be on my own list and that’s saying somethingI am really good bud,2
Wow if I only had some credit left in the  bank of aircraft nonsense,2
Garden ornament envy😳👍,2
 Bet that made a bang,2
  Possibly🤷🏻‍♂️😬,2
 I could not agree more with you on this oneIt makes a mockery of those who work so hard to make every trip a safe trip.,2
   4 exceptionally talented colleagues who worked for weeks to plan and execu,2
 That’s amazing.,2
  I’m with CliffordI didn’t read it that wayJust yet.,2
 oh yeh.,2
  It’s an Embraer I think.,2
 No needThere was no gear🤷🏻‍♂️😬,2
 I believe it may be an E-145 but I’m not an expert.,2
 Back slaps all round.,2
 This isn’t thatIt’s just another idiot using my images to pretend they’re something they’re notWhy an,2
   That’s ok.,2
   Been tweeting in this thread all day about thisHave a read through.,2
I hope this was the Skippers last dayif it wasn’tit should beDoing this in any airliner is just stupidEspec,2
This is becoming ridiculous nowThis is the 3rd person in as a many weeks to highlight my image being used either,2
 I believe the person impersonating me is using one of your mobile numbers to message peopleThey say impe,2
Evening everyoneAnother looney that’s using my profile pics to message people and using social media platforms in,2
   What expertI think I may have a bit of an insight 🤷🏻‍♂️👌🏻,2
  Normally pairs are the same in USBut often at SFO I’ve seen one doing all 4.,2
    Me too.,2
  CPDLC takes most of that risk away nowATC sends you the clearance which is directly loaded into the FMC.,2
  Unlikely with RNAV departures.,2
  Weather minimi is essentially CAVOK.,2
   Essential skills,2
_Mugridge _H_1986 The do parallel runway ops at Heathrow during the peak times in the morningThis is,2
   Not telling,2
 Honestly woudl never select TA only unless engine out.,2
  It’s all about a risk based approach and having procedures that are detailed and prove to be safe.,2
   Close,2
_H_1986  Runways would normally swap at 1500 local.,2
 Ahhh thanksIt’s been a while since I was there.,2
  Not nerve wracking at all.,2
   Less than.,2
  Honestly no idea.,2
 Ohhhh no.,2
   Not been there for a very long time so can’t comment sorry.,2
Actually I think this is a departure off of the 01’s and not 28L and RMy bad.,2
   If you look at the diagram in the thread it will explain it all.,2
   Correct and the latter parts of this approach are all visualI think the c,2
 Yesa few times.,2
A great video courtesy of  that shows the parallel departures at SFO on 28 L and RWith a strong north,2
To complement the landing video here is a parallel departure at SFOIt looks close but is perfectly safe and somet,2
 Have you go any video of that?,2
  _traveler It is more about the ability to slow downThere is sometimes a restricti,2
 NormallyThe are really good at this.,2
 Also in the visual segment where the SOIA element converges with the ILS you often see aggressive lini,2
 I have never had a wake issue on a PRM or SOIA approachI have had lots of TA’s from the TCAS due to,2
  I woudl have to look but I thin it is the one on the ILS that does the go around and the othe,2
  They normally give the heavies a bit more room hereThey don’t want a go aroundOne of my v,2
 Looks great.,2
"CharlieWellif you were directly above himhow could you see him?
MaverickBecause I was inverted.
Iceman[co",2
   I also feed Fr24ADSB exchange and Pilotaware among with Flarm data using two raspberry pi’s,2
   I use ADSB exchange for Military,2
Just “HOLDat Sturge’s house 😜✈️,2
On a jolly,2
Can’t remember the last time I saw a left handed Rainbow,2
  That’s Ulverston in Cumbria 👍,2
 Insurance for whatBuying airline tickets or getting Covid-19If you live in the UK and go to Europe y,2
  70load factors being reportedLet’s hope _Airways will catch up ASAP,2
 _Airways  She is behind a screenMasks are to protect people from the wearer no,2
  I never even considered thatMakes you think.,2
_e You ok?,2
 You need to look at a few Airlines operating under Turkish AOC’s tooI think you May find a few fakes there too!,2
Just re-Tweet😜,2
   supermarket the sameIt’s as if they want you to get Covid-19 on your handsI won,2
 Sorry I think they are announcing it on Wednesday nowFCO advice will be based on a traffic light sys,2
 That’s what’s happening on Monday.,2
 A friend of ours own Cat &ampDog KennelsBooking in last week gone through the roof for next 3 weeksAll t,2
   _Airways But I think demand will now be there once the quarantine goes on MondayWhat do you think?,2
Now that so called “Air Bridgesbetween certain Countries and the UK have been announced &ampwill avoid the need to,2
Now that travel restrictions are being eased to popular countries like Spain and FranceGermany etc from Mondayw,2
 Yes it closed I think as nothing was moving.,2
 saw your place on the news Well done Mike MathewsI will do all I can to support your business w,2
 On the way down yes.,2
 Lenticular clouds are a visible sign of mountain waves in the airUs Glider pilots use them to get to am,2
BrillNow can we all get back to normal,2
  It’s Belgium Registered?,2
   That’s burning oil for sure.,2
Anyone seen one of these beforeStrangely attractive,2
 Awesome.,2
#Hotfuzz momentWe have Red or erm White!😂,2
   Nice.,2
 I’d like to drive it from the bike seat at the back 😂😂😂,2
 Me or the dog😂😂😂,2
 Any directsYes would you like direct LARGA or DIKME😵😵😵,2
 Well said Dave needs to act to save the industry ASAP.,2
  Best looking Pug everLove the lines of that.,2
   _parker   ,2
  I’m glad I’m not the only one thinking that!,2
   _parker   ,2
 That’s absolute rubbishBy making people touch trolleys is increasing the risks Whoever came up w,2
 Your policy of having to have a trolley is based on whatGetting as many hands infected as possible,2
  _parker     ,2
Airshow this afternoonPlease Re-Tweet #airshow ,2
    That’s the point I was makingToo late nowIt should have been,2
  Firstly you don’t say where you liveSecondly would you agree that if one of these events,2
    The government have sadly neglected the tourism sectory,2
 It’s a pity we can’t visit anywhere to find out without your waste of time #quarantine rulesTalk ab,2
If the travel industry accounts for 10of Uk GDPIf so how come    this “afte,2
  The white one there already has stuff growing in the leaky boot 😂😂😂,2
   Boris I voted you and your party inNow your “too late as usual”,2
  Very sad.,2
 He’s too lazy to look!😂😂,2
_1953 Not far from me👍,2
Hello #Woodpecker#birds at my window#livingroomphotography #nature #sedbergh #cumbria #ornithology #feeding ,2
If you dress as a dog or cat then you may just be able to go on holiday from/to the UK 😂😂,2
 It will only last 3 weeksThe UK government has realised it’s messed this one up and missed the boatThey are incompetent!,2
_UK finance you will be next,2
  This is a #hotfuzz momentIf you knowyou know.,2
_girl Lightning.,2
  _Voice    They love peanuts and fat balls to,2
Heard a rumbleGot louderWhat is it I’m thinkingI know that noiseYes it’s the Death CruiserDC10You don’t,2
This is super excitingPlease re-Tweet ,2
 It wouldn’t go to Singapore though mate!😜,2
RT When the travel restrictions are lifted,2
 You’re too kindI may need to become a handyman the way my job is looking!!,2
 I need it 😂,2
Mountain waves over SedberghIf only I had a motor glider ,2
 Brilliant😂😂😂,2
 No probs👍😜,2
 I knowIt’s brilliantCan’t believe I didn’t do it sooner.,2
I made a staircase today for the garage mezzanine Took me all afternoonbut turned out fabThe router I’ve had,2
 when do you anticipate Caravan and Motorhome ownersmany of whom are completely self containedwill,2
 _Hallenbeck Search leather repair on YouTubeI’ve seen them put a kind of leather filler then,2
Boarded out my garage today with a kind of mezzanine floorI do love a bit of physical graft,2
Couldn’t have said it better,2
  Wouldn’t pass SEP rules.,2
You possibly know i'm a bit of a fan of not leaving the living room for a photobut today I made an exception and,2
 Hideous,2
RT A real sad moment to lose such a historic gliding club at Bicester due to uncooperative landlordsWhether it is the air…,2
 Nice pad mate.,2
 Actually it really does.,2
 Never,2
Jack has decided swimming #Coniston water is now his fav local walk (or should I say swim#lakes #busy #summer #uk,2
Can someone show this to  _Airways and   before they needlessly lay off all of their,2
  That will not happenPeople will always want to drivePeople will always want to fly pe,2
  I take it you don’t work for an airline then!!,2
  Did it pass😜,2
 😂😂we could go halves.,2
RT We're restarting some flights from 15 June 2020We have put a number of biosecurity measures in place to protect youour air…,2
A blast from the pastI miss #rallying but it got so bloody expensiveEntry feestyresfuelpartsdamage etc,2
  NopeBut it would if you bouncedretracted the gear then hit the ground again?,2
All in a days work 😵,2
RT _parkerI doubt anyone will read this as it’s based on factnot scaremongering.,2
   this is what should be happening in UK Airlines and Airports not quarantin,2
  That’s the best comparison yet.,2
 read the comments here and tell me why you have decided to kill off the UK Airline and Tourist indust,2
  _Voice   I like the look on the Heron’s eyes in the first pic!,2
 I’ve learnt something there.,2
 Certainly is.,2
Great shot I got from the Lounge of a #Woodpecker on the security camera postit was having a good old Peck!,2
 is this what you saw,2
 This made me chuckle,2
One of my friends decided to make me jealous in his Grob 109*#@,2
As the lockdown is eased and we start Gliding againit’s useful for Tug Pilots and Glider Pilots alike to have a r,2
    you need to read this tweet ,2
   She was still training 6 years after she startedThis was a sacking of someone w,2
 That’s cos everyone has been sat at homeJeez are journalists thick?,2
Ouch ,2
 What do you drink it with ?,2
 Game on,2
Dug these out147 episodes to watch Gu Gu Good News Good News Rosco!Who loved a bit of the Doook boys,2
 If only they had started temperature checking back in January!,2
RT Controlled burn of poplars seed fluff in Cidacos de CalahorraSpainMesmerising,2
_hall Superb.,2
 Have you applied for a grantMy local club got £10k in a very short time period,2
  _Airways  Is this to be streamed on TV?,2
Well I never!,2
     Yes great thank youGreen smiles all round now.,2
   We fly the A380 a lot slower than the 747 because of the massive wingso it,2
     Just done thatThank you.,2
Please can you sign this link to support UK Aviation and retweet it please#COVID19 #coronavirus ,2
_adam Sometimes when it used to be 134.975 the french controller handing you over would just say ‘Contact The,2
     If you have a small raspberry Pi and digital radi,2
     I have started feeding the site from a PiI’m no,2
RT _PyadushkinAbakan Avia Mi-26 heavy helicopter made hard landing at Yamal peninsula in North Russia this morning ,2
and the answer was no it didn’t 😤,2
When the highlight of your day is guessing wether this Euofighter is going to use this tanker to refuel😵😂,2
   Why not just walk down the hill to ASDA?,2
RT Is an engine supposed to do that,2
RT A Thank You NHS locomotiverepainted today for ⁦at Eastleigh,2
 I think it’s called Rawthey bridgebut you could be right.,2
bit of #Navy action captured from the Lounge yesterday #Merlin #Helicopter #Sedbergh #Cumbria #Avgeek #Aviation,2
 _UK Right I called Land Rover this morning and the representative has said a charge of £100 fo,2
 It’s grim down saaaff!😂😂,2
_UK  No mention of £100 on the website,2
_UK  I’ve received the same letter nowThere was no mention of £100 to be charged online.,2
RT _AbiAvgeeks and alikeas online pub quizzes are trending our household have created an aviation pub quiz which we will be hold…,2
  Now that’s where she had her lips done 🥺😜😂,2
  I thought thatI think she’s covering something 😜,2
"RT Emergency landing of a small plane this morning around 10:00 AMon ""Highway 40just outside of #Montreal#Quebec#Can…",2
This is a really good watch if you love flyingI’d love to have a fly of one,2
 Who you gonna murder with that😂😂😂,2
 Got it,2
@__HollyPop Happy Birthday.,2
This will cheer you upSound on max,2
_UK The trouble is having this subscription (trackeris a condition of some insurers which means it’s a,2
I find these quite hard to photograph when the sun is in the wrong position#v22 #osprey #military,2
_UK I’ll bear your assistance in mind when I choose my next vehicle😤,2
_MattHaving spent the last week doing diy around the house I can honestly say drivingfishingcyclingj,2
Woke up early and managed to photo 3 Deer in and around the garden this morning#wildlife #cumbria #sedbergh #deer,2
  Well said mate.,2
 _UK You can get your road tax backI’ve done that for my motorhome.,2
 _UK It’s £260 renewal and normally I wouldn’t mind renewing itbut when you find yourself,2
 _UK Have theyI’ve taken a payment holiday and there was no mention of a fee?,2
I thought as a company you’d be more helpful_UK people have long memories when it comes to being in a d,2
 If only they had been checking people temperatures!Who’s sorry now!!,2
  No it was owned by the lakes Gliding club for about 30 years and then when the club bou,2
 Soon be Eleventy seven million thousand!😂😂😂,2
 It’s side by side and easy to teach people as you can see exactly what they are doingIt’s also vi,2
 Used to be red and white.,2
 It used to be BUC and has always been at The Lakes Gliding Club.,2
_mcL Geek 😂😂😂,2
Here’s another colourful shot at #RIAT a few years back#A400M ,2
My lovely shot of the  #A400M at Fairford a few years back,2
Check out the catering truckIt looks quite small in comparison to the might  #A380 ,2
There were only 32 of these made by SlingsbyThe T49 CapstanNamed after the cigarette brand I’m led to believe.,2
This Dash8-400 had just dropped me off in Inhambane after a brief stop in Vilanculos #mozambique a couple of years,2
Another view of the #Saudi scoffer#QOTS #B747 #freighter ,2
#Saudi cargo #jumbo just finishing its lunch in #Johannesburg #B747 #QOTS #cargo ‘Burp!,2
#egyptair #A330 taking in the sunshine at Johannesburg a few years back,2
Queen of the Skies sunbathing in the Johannesburg sunshine a few years back#B747 #QOTS ,2
Sunbathing#A380 in happier days,2
Join the challenge of posting an aviation photoJust a photono descriptionThe goal is to post positives instea,2
_parker     Cost.,2
   Seems that message hasn’t got to the local PoliceWe live about 4 mile,2
Sad that another 866 people have died today in the U.Kfrom Covid-19 but interested to know how many people die ea,2
 Nice one thanks.,2
I have every episode of the Dukes of Hazzard to watch in DVD from years back7 series worth 147 episodesCheesy s,2
 I’ve also walked around the Bullitt locations in San Fran tooI’m a big fan of The Dukes of Hazard a,2
Stunning fauna too ,2
  _J   You should see Newquay too😢,2
" TrescoScillies.
Land at the Heliport...if you have the  STOL capable aircraft.",2
 _J   Google Earth Porthtowan friend with fabulous farm strip above the beach 👍,2
 Fly East young ladyjust cos ANC is in the land of the midnight sun at this tome of the yearOh and a l,2
The most spectacular Base Legwell almost ⁦_J⁦  ⁦#Aviation #Pilot ,2
"Good night from the one night summer holiday isle.
Been a superb day",2
@_littlecreature Just noticed one of the other retro jetsSad to see Thomas Cook 330’s at Newquay too.,2
Southbound with Tui friend in the Eurofox  #Pilot #Aviation #aviationlovers #aviationphotography,2
"Sorry to do thisnot living nr LHR not seen the BOAC 747 until today from 6,000ft  _J",2
  _J That wasNow on an island✈️🥂😂,2
_ThePilot    Deplies later...on the vino 😃😂,2
Hi  the best cafe near the strip where you can land a CubWhat do you think  #avgeeks,2
  _J Cornwall,2
"A couple thanks to  for  &amphis Dutch friends.
CUR yesterday #AvGeeks #aviationphotography ",2
  Have a good one😊,2
  Going anywhereor just localWill be transiting the SW of Eng.,2
" Hands Off it’s not for Sale 😝
We heard the R44 departing....but guess that was the Boss on the R/T.",2
 Soeither you noticed the stunning Husky or my passenger has been in touch and asked if that was you in G-RI 😀,2
 Well done 😉,2
"_ThePilot When did I mention that....
It is looking very acceptable with tailwinds helping out too on both",2
 Wellwhen Ryanair start recruitng again one dayyou’ll be quids inI said to my passenger who you,2
_ThePilot Understood!,2
" Was that you taxiing in at EGBT on Tuesday as we were departing?
Seemed to be a lot of AT Aviation activity there.",2
_ThePilot No....you need to keep upThat is Baby Boom a forerunner to a 50 seat supersonic airlinerBefore t,2
Boom counts down to supersonic return FINN The Aviation Industry Hub FINN ,2
_ThePilot Yet you indulged in three copies 😨,2
I am not after any Acknkowledgement in your new thrillerunless strictly Aviation relatedbut anything I can do t,2
"I think this is a moment to slide back under the Duvet &amppretend not to have seen this🤣
From memoryJed Walker’s t",2
 _J Not forgotten😉,2
 Indeed it has a VP propaltho engine not fuel injected.,2
You mentioned Alan Turing in your chat with  recently  so instead of asking first pax since Lo,2
" Well Kermit was going superbly and picked up hardly amy bugs today
Think the precipitation on the way hom",2
  Ask D about the age.....corrosion has set in by now and the grass has grown😉,2
 The previous owner had an All Singing All Dancing Glass cockpit with a P2 screen mounted on rear of front s,2
" I need to checkI have a feeling a first look is needed at 5 yrs.
My last one was a 2004 model which I",2
 Ah wellmy wonderful maintenance folks have a Hartzell Approved maintenance shop a couple of miles from the airfield.,2
First flight with a passenger since LockdownTalk about Risk MitigationLet alone free flowing sanitiser and Dett,2
  Perhaps he had had some previous experience in A.4’s 😟,2
"Even though it was overcast &ampdull #Silverstone #BritishGP was looking pristine in readines to fill the.....oh no,",2
_den_hartog  _Magazine Yeslovely 172 and what history.,2
     HaHaVery good DWT 🤣,2
 _J  Oh &ampthere was me thinking I had got it covered with maybe one of themNow I am feeling,2
    Welcome😉,2
All old #RR powered aircraft #Freighters  an HS121 if _J looks carefully #Vickers #Canadair #Aviation,2
 Just reduce caffeineor so my AME tells me👍,2
" _ThePilot  _J Watching Brize TFC seems to get your attention
Not selling a",2
_ThePilot  _J Not that I noticed......it’s all over the placeN.Z.FranceGreenlandUSA.,2
_ThePilot  _J Somehow I just knew you jad a busy diary over the next couple of days!,2
_ThePilot  _J Here’s a questiondo any of Phelan’s heroes ever get their womenor do th,2
_ThePilot  _J Thought it was Biz Jet Sales supremo,2
"_ThePilot  _J I can tell 
You’re just not going to let it go!!
Have you got writer’s cr",2
 Great photo and hope you can enjoy some flying now.,2
"_ThePilot  _J HuhUK folk are less likely to put a French Rafale on your cover😉
I could",2
 _09      ,2
 _09      ,2
_09       ,2
 _ThePilot       And to think,2
_09       ,2
_09       ,2
 _ThePilot       Well in this,2
_J _ThePilot Of course _ThePilot would have avoided the intercepting helicopters and flown at tree t,2
        Ah we,2
"        Mark,",2
        Good,2
        I vi,2
_ThePilot        Well you are,2
_Girl_ATCO        Are you,2
_ThePilot  _J We could help him out👌,2
_ThePilot        🧐is this th,2
_J  Pleased to hear it as jumped when saw Chequered flag and Autosportthinking  Max is about to ru,2
Dark Heat had a Lear on coverJed flew by GulfstreamTornado on this onebut Rafale flies non stop Istres to A/C,2
_J  Thanks for not posting the Result.....Ch.4 a bit behind you in Real Time 😉,2
_Girl_ATCO        Suppose,2
       I’m waiting for the cha,2
_Girl_ATCO        I shall,2
_Girl_ATCO        Are you,2
       I had to laugh at that!!,2
      Back to answer original questionm,2
       Roger😉,2
       It’s on the way up tooBre,2
       HaLong ruddy way in a Cub from the Heathrow CTR😝,2
        You’ve escaped again😉,2
       Yesand very nice ice cream they served too👍,2
       Thanks Henry 😊,2
       Please note _ThePilot .,2
       What service at the cafe at,2
       And a cool easterly sea breeze 😝,2
When u master L4 &ampcomfortable with undulating grass stripshall let you have details of friend’s farm (the ROF’s,2
_jack       Currently having to book,2
I was going to scan two photos of Channex Heralds for  but where has the last half hour gonelaytaperhaps👍,2
   I’m waiting to see someone stand on the brakes in an RV with 200HP and see if,2
        Let’,2
_ThePilot       ,2
 _ThePilot      ,2
        Lot’s of likes 👍👍👍👍👍🥰,2
   What’s he flying....that RV he photographed with the cats claws😉,2
_ThePilot       ,2
 Interesting pages selected on the Half MilNo lines on it....off cross Channel in Sunny 😊,2
        Go o,2
      Flying from WWPopham currently ha,2
        ATPL,2
       ,2
      Gollythat’s even more subjective,2
_den_hartog It’s when complacency sets in and the better standards decline.,2
_den_hartog I dread the supermarket.....you always meet ONE 🥴,2
_den_hartog Wise man👌,2
_den_hartog Wellyou won’t find me in any building with re-circulating aircon....great for the spread of 🤢🥴🤧,2
_den_hartog Nice to have the outdoor weather.....we used to.,2
 @_ataviation Thought it may have beenor even a Jurca.,2
 You’d look look on the BBC then😉,2
_ThePilot  I think we shall leave anything further well alone 😟🤨,2
 Just to impress......😊,2
 @_ataviation And to the left of the Port wingtip?,2
 I’ll bet you weren’t nearly rammed by 2 scrotes on bikes in a pedestrian zone &ampbe informed by one t,2
" Lockdown has got to youDo you really think they have been cleaning them😝
The most irritating th",2
" Is that it for this eveningNo more entertainment?
Ohhsuppose the Bull &ampBush and Ye Olde Whateve",2
I visit for a brief stay every yearJust not sure about the transportationAirlinedon’t fancy itDrive proba,2
It was Rwy 04 last time I was there too long ago,2
"_the_Pilot Did the earlier kit have just the three Upper Deck windows?
I painted a version in SIA livery9V-SI",2
   I think it was an ME that my father would lend meLooks familiar amd he ha,2
 Talk about everything going on a downhill spiral.....fast 🤨,2
 _J Wonder if the airbridge wheels were in that hatched red boxassuming they have them.....an,2
   _J  I have a little smile having read your comment 😊,2
_J Arkefly...i.eTui Netherlands?,2
"_J Morning MaxJust received samealtho timing a bit sketchy.
Very sad if recent and having sat idle for wee",2
   _J  And there’s me thinking that your POTUS had pulled out of that agreement!,2
"  Well they are not A and B roadslet alone a motorway.
Now let me think 🧐",2
  With a ?,2
  Oman.,2
Well travelled pastie _ThePilot ,2
_ThePilot   Heard from AA friend in hospitaltreated with remdesivir and about to com,2
One more from my apprentice photographer  who is doing a grand job for Queen &ampCountry &ampseeing nice,2
"_ThePilot  Question isdo you drink from the bottle not knowing who has touched it🧐😟
Mind you",2
 _ThePilot And a beer or two 😊,2
 _tr _J  Not going to argue with thatMust go and see what the Kodak date stamp is!,2
Thanks for forwarding this #QOTS #Boeing747 photo  not seen -300 in a long time _J ,2
  _J  Just putting an ‘Mnext to the 4 would be enough to throw folks,2
_tr _J   I could tell you exactlybut I would need to find the slide that I scanned it from🧐,2
_tr _J   Circa 2005 or 07 at DXB AirshowThe new Twr is visible.,2
 And I see Enstone are having a Burger Van or similar on hand over a couple of weekends to encourage fol,2
 ReallyMicrolighters?,2
 Just a shame about the BBQ ☹altho there are one or two events that may still attract my attention.,2
_ThePilot   Happy Days🥰,2
_J   Have you heard about GarudaNot suremy son says Pax complained that they co,2
"Yellow Cub  via  
One for  #Piper #Cub #girlswhofly #boyswhofly",2
Anyone remember seeing this#AvGeeks #planespotting #aviationlovers #aviationphotography #Pilot #Aviation #Boeing,2
  _J  The DfT did and informed one outfit not to fly it into UK or face a,2
    A couple taken at LCLK ,2
_ThePilot  Thought so....,2
We know where you are going  after a nice swim in Cabo Verde_ThePilot ,2
  _J  See if I have some more....one of these days😉,2
    I saw a couple of the SP’s on the ramp at Larnaca and asked,2
    I think the expats had all left by thenafter a chap turne,2
 I need to ensure my record of Husky hours is kept uptodate and accessible helps when it comes to renew the insurance 😊,2
     See re-tweetso YesHe only stayed for abou,2
 Wonder what would happen if a certain nation went on a spree to infect pilot’s electronic Logbooks 🤨😣,2
" _J   Light weights....hope you didn’t bet stung.
A Virus....a bi",2
Ever since 1940with the exception of 1 out of 7 Logbooksthe Old Man stayed true to #RNZAF &ampmay have been only,2
" _J   Just bulk load them to the hilt.
Hence one airborne out of",2
Some Soviet era A/CThe standard 154 got banned in UK on noise groundsOnly the ‘Mgranted rightsHad a strange,2
_J Your Air Miles tally must be at an all time low 😢,2
Just seen a new Scale of Charges issued by a local airfield depicting 24price increase in hangarage chargeseffe,2
That would look great with a   escort to the UIR boundary  what a photo op😊,2
" _J  The reporter didn’t mention Aurigny.....
Talking of whichI noticed an Aurigny",2
 If that was 3 hrs agoit sure gets dark early wherever you reside!All those lights and candles burning,2
 _J     Remember my father talking about herSeem,2
Bedbreakfast &ampDinner on The Scillies from £12-£25Obviously been rampant inflation since then  ,2
